CAMPUS,CAMPNAME,DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,CAMP_ALLD,CAMP_ALLR_GRAD,CAMP_HSD,CAMP_HSR_GRAD,CAMP_ECND,CAMP_ECNN_GRAD,CAMP_NECND,CAMP_NECNN_GRAD,REGION_TYPE,PREPATORY
108804001,Triumph Public H S-Mercedes,108804,Triumph Public H S-Rio Grande Vall,108,Hidalgo County,01,Edinburg,52,79,52,79,0,0,0,0,1,1
108804002,Triumph Public H S-McAllen,108804,Triumph Public H S-Rio Grande Vall,108,Hidalgo County,01,Edinburg,54,74,0,76,48,36,6,4,1,1
108804003,Triumph Public H S-San Benito,108804,Triumph Public H S-Rio Grande Vall,108,Hidalgo County,01,Edinburg,41,78,0,77,0,0,0,0,1,1
108807001,IDEA College Prep,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,66,99,63,98,57,56,9,9,1,2
108807002,IDEA Quest College Preparatory,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,87,99,82,99,0,0,0,0,1,2
108807003,IDEA Frontier College Preparatory,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,89,99,87,99,82,81,7,7,1,2
108807004,IDEA College Preparatory Mission,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,94,99,0,99,0,0,0,0,1,2
108807005,IDEA College Preparatory San Benit,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,96,98,89,98,79,77,17,17,1,2
108807006,IDEA College Preparatory San Juan,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,62,100,60,100,56,56,6,6,1,2
108807007,IDEA College Preparatory Alamo,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,54,100,54,100,0,0,0,0,1,2
108807008,IDEA College Preparatory Pharr,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,81,100,0,100,74,74,7,7,1,2
108807009,IDEA Edinburg College Preparatory,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,62,100,0,100,48,48,14,14,1,2
108807010,IDEA College Prep Weslaco,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,85,100,82,100,75,75,10,10,1,2
108807011,IDEA McAllen College Preparatory,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,83,100,0,100,72,72,11,11,1,2
108807012,IDEA Brownsville College Preparato,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,84,96,0,96,66,63,18,18,1,2
108807018,IDEA Toros College Preparatory,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,44,73,41,78,35,25,9,7,1,2
108807020,IDEA Carver College Preparatory,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,66,100,55,100,52,52,14,14,1,2
108807035,IDEA Montopolis College Preparator,108807,IDEA Public Schools,108,Hidalgo County,01,Edinburg,83,99,0,100,78,77,5,5,1,2
108808101,Vanguard Rembrandt,108808,Vanguard Academy,108,Hidalgo County,01,Edinburg,103,100,0,100,68,68,35,35,1,1
108902001,Donna H S,108902,Donna ISD,108,Hidalgo County,01,Edinburg,467,94,464,94,424,396,43,43,1,1
108902006,3D Academy,108902,Donna ISD,108,Hidalgo County,01,Edinburg,125,53,125,53,118,63,7,3,1,1
108902007,Donna North H S,108902,Donna ISD,108,Hidalgo County,01,Edinburg,459,95,459,95,437,416,22,22,1,1
108903001,Edcouch-Elsa H S,108903,Edcouch-Elsa ISD,108,Hidalgo County,01,Edinburg,314,93,309,93,0,0,0,0,1,1
108903004,Edcouch-Elsa H S Academy,108903,Edcouch-Elsa ISD,108,Hidalgo County,01,Edinburg,54,76,54,76,54,41,0,0,1,1
108904001,Edinburg H S,108904,Edinburg CISD,108,Hidalgo County,01,Edinburg,624,89,612,90,478,426,146,132,1,1
108904002,Economedes H S,108904,Edinburg CISD,108,Hidalgo County,01,Edinburg,645,85,640,85,576,490,69,60,1,1
108904003,Edinburg North H S,108904,Edinburg CISD,108,Hidalgo County,01,Edinburg,683,90,672,90,533,476,150,141,1,1
108904006,Robert R Vela H S,108904,Edinburg CISD,108,Hidalgo County,01,Edinburg,574,94,557,94,361,334,213,205,1,1
108905001,Hidalgo ECHS,108905,Hidalgo ISD,108,Hidalgo County,01,Edinburg,280,88,0,88,255,222,25,23,1,1
108906001,McAllen H S,108906,McAllen ISD,108,Hidalgo County,01,Edinburg,485,97,454,96,295,280,190,188,1,1
108906002,Memorial H S,108906,McAllen ISD,108,Hidalgo County,01,Edinburg,496,96,459,95,329,311,167,164,1,1
108906006,Rowe H S,108906,McAllen ISD,108,Hidalgo County,01,Edinburg,452,99,428,99,300,295,152,151,1,1
108906007,Lamar Academy,108906,McAllen ISD,108,Hidalgo County,01,Edinburg,82,90,0,90,67,60,15,14,1,1
108906011,Achieve ECHS,108906,McAllen ISD,108,Hidalgo County,01,Edinburg,128,100,0,100,89,89,39,39,1,1
108907001,Mercedes H S,108907,Mercedes ISD,108,Hidalgo County,01,Edinburg,192,91,192,91,172,154,20,20,1,1
108907002,Mercedes Academic Academy,108907,Mercedes ISD,108,Hidalgo County,01,Edinburg,59,81,0,80,0,0,0,0,1,1
108907006,Mercedes Early College Academy,108907,Mercedes ISD,108,Hidalgo County,01,Edinburg,90,100,90,100,64,64,26,26,1,1
108908001,Mission H S,108908,Mission CISD,108,Hidalgo County,01,Edinburg,549,94,544,94,488,460,61,54,1,1
108908002,Veterans Memorial H S,108908,Mission CISD,108,Hidalgo County,01,Edinburg,446,95,439,95,354,334,92,90,1,1
108908004,Mission Collegiate H S,108908,Mission CISD,108,Hidalgo County,01,Edinburg,101,100,99,100,86,86,15,15,1,1
108909001,PSJA ECHS,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,591,99,587,99,561,556,30,30,1,1
108909002,PSJA Memorial ECHS,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,432,100,0,100,403,401,29,29,1,1
108909003,PSJA North ECHS,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,522,99,519,99,465,458,57,57,1,1
108909005,PSJA Sonia M Sotomayor H S,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,26,62,26,62,26,16,0,0,1,1
108909006,Elvis J Ballew H S,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,96,56,0,57,0,0,0,0,1,1
108909007,PSJA Southwest ECHS,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,407,96,402,96,0,0,0,0,1,1
108909009,PSJA Thomas Jefferson T-STEM ECHS,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,216,100,212,100,199,199,17,17,1,1
108910001,Progreso H S,108910,Progreso ISD,108,Hidalgo County,01,Edinburg,141,87,0,88,141,123,0,0,1,1
108911001,Sharyland H S,108911,Sharyland ISD,108,Hidalgo County,01,Edinburg,386,98,359,99,178,174,208,205,1,1
108911007,Sharyland Pioneer H S,108911,Sharyland ISD,108,Hidalgo County,01,Edinburg,403,96,360,96,253,241,150,146,1,1
108911008,Sharyland Advanced Academic Academ,108911,Sharyland ISD,108,Hidalgo County,01,Edinburg,90,100,86,100,53,53,37,37,1,1
108912001,La Joya H S,108912,La Joya ISD,108,Hidalgo County,01,Edinburg,767,84,0,84,700,585,67,60,1,1
108912004,Juarez-Lincoln H S,108912,La Joya ISD,108,Hidalgo County,01,Edinburg,587,80,587,80,574,462,13,8,1,1
108912007,La Joya Palmview H S,108912,La Joya ISD,108,Hidalgo County,01,Edinburg,567,82,0,82,519,422,48,40,1,1
108912008,Jimmy Carter ECHS,108912,La Joya ISD,108,Hidalgo County,01,Edinburg,89,100,89,100,0,0,0,0,1,1
108912010,Thelma Rosa Salinas STEM ECHS,108912,La Joya ISD,108,Hidalgo County,01,Edinburg,102,100,102,100,102,102,0,0,1,1
108913001,Weslaco H S,108913,Weslaco ISD,108,Hidalgo County,01,Edinburg,528,92,517,92,391,351,137,136,1,1
108913003,South Palm Gardens H S,108913,Weslaco ISD,108,Hidalgo County,01,Edinburg,186,94,183,94,178,169,8,5,1,1
108913006,Weslaco East H S,108913,Weslaco ISD,108,Hidalgo County,01,Edinburg,402,89,400,89,329,293,73,66,1,1
108913009,Weslaco 21st Century CTE ECHS,108913,Weslaco ISD,108,Hidalgo County,01,Edinburg,52,100,52,100,47,47,5,5,1,1
108914001,La Villa ECHS,108914,La Villa ISD,108,Hidalgo County,01,Edinburg,44,89,44,89,0,0,0,0,1,1
108915001,Monte Alto H S,108915,Monte Alto ISD,108,Hidalgo County,01,Edinburg,57,97,57,97,0,0,0,0,1,1
108916001,Valley View H S,108916,Valley View ISD,108,Hidalgo County,01,Edinburg,338,94,336,94,317,297,21,19,1,1
109901001,Abbott School,109901,Abbott ISD,109,Hill County,12,Waco,18,94,0,0,0,0,0,0,1,1
109902001,Bynum School,109902,Bynum ISD,109,Hill County,12,Waco,13,100,0,100,7,7,6,6,1,1
109903001,Covington School,109903,Covington ISD,109,Hill County,12,Waco,19,100,0,0,8,8,11,11,1,1
109904001,Hillsboro H S,109904,Hillsboro ISD,109,Hill County,12,Waco,131,96,77,94,68,65,63,61,1,1
109905001,Hubbard H S,109905,Hubbard ISD,109,Hill County,12,Waco,28,100,9,100,17,17,11,11,1,1
109907001,Itasca H S,109907,Itasca ISD,109,Hill County,12,Waco,47,83,24,83,30,25,17,14,1,1
109910101,Mount Calm ISD,109910,Mount Calm ISD,109,Hill County,12,Waco,10,90,0,0,0,0,0,0,1,1
109911001,Whitney H S,109911,Whitney ISD,109,Hill County,12,Waco,111,88,25,88,55,46,56,52,1,1
109912001,Aquilla School,109912,Aquilla ISD,109,Hill County,12,Waco,19,100,0,0,6,6,13,13,1,1
109913001,Blum ISD,109913,Blum ISD,109,Hill County,12,Waco,29,100,0,100,19,19,10,10,1,1
109914001,Penelope School,109914,Penelope ISD,109,Hill County,12,Waco,18,100,10,100,12,12,6,6,1,1
110901001,Anton School,110901,Anton ISD,110,Hockley County,17,Lubbock,8,100,0,100,0,0,0,0,1,1
110902001,Levelland H S,110902,Levelland ISD,110,Hockley County,17,Lubbock,174,95,121,94,96,92,78,74,1,1
110905001,Ropes School,110905,Ropes ISD,110,Hockley County,17,Lubbock,27,96,0,100,9,8,18,18,1,1
110906001,Smyer Schools,110906,Smyer ISD,110,Hockley County,17,Lubbock,39,95,19,95,17,17,22,20,1,1
110907001,Sundown H S,110907,Sundown ISD,110,Hockley County,17,Lubbock,37,100,21,100,12,12,25,25,1,1
110908001,Whitharral School,110908,Whitharral ISD,110,Hockley County,17,Lubbock,9,100,0,0,0,0,0,0,1,1
111901001,Granbury H S,111901,Granbury ISD,111,Hood County,11,Fort Worth,406,95,103,89,160,146,246,238,2,1
111901002,Stars Accelerated H S,111901,Granbury ISD,111,Hood County,11,Fort Worth,52,90,0,85,37,35,15,12,2,1
111902003,Lipan H S,111902,Lipan ISD,111,Hood County,11,Fort Worth,31,97,0,0,17,17,14,13,2,1
111903001,Tolar H S,111903,Tolar ISD,111,Hood County,11,Fort Worth,46,98,0,0,21,20,25,25,2,1
112901002,Sulphur Springs H S,112901,Sulphur Springs ISD,112,Hopkins County,08,Mt Pleasant,290,91,94,96,143,126,147,138,1,1
112905001,Cumby H S,112905,Cumby ISD,112,Hopkins County,08,Mt Pleasant,33,100,5,100,16,16,17,17,1,1
112906001,North Hopkins H S,112906,North Hopkins ISD,112,Hopkins County,08,Mt Pleasant,45,100,13,100,29,29,16,16,1,1
112907001,Miller Grove School,112907,Miller Grove ISD,112,Hopkins County,08,Mt Pleasant,21,100,0,0,7,7,14,14,1,1
112908001,Como-Pickton School,112908,Como-Pickton CISD,112,Hopkins County,08,Mt Pleasant,46,98,17,100,27,26,19,19,1,1
112909001,Saltillo School,112909,Saltillo ISD,112,Hopkins County,08,Mt Pleasant,18,100,5,100,12,12,6,6,1,1
112910001,Sulphur Bluff ISD,112910,Sulphur Bluff ISD,112,Hopkins County,08,Mt Pleasant,16,100,0,0,6,6,10,10,1,1
113901002,Crockett H S,113901,Crockett ISD,113,Houston County,06,Huntsville,83,96,30,97,67,66,16,14,1,1
113902002,Grapeland H S,113902,Grapeland ISD,113,Houston County,06,Huntsville,38,100,5,100,32,32,6,6,1,1
113903002,Lovelady J H H S,113903,Lovelady ISD,113,Houston County,06,Huntsville,29,97,0,0,15,14,14,14,1,1
113905001,Latexo H S,113905,Latexo ISD,113,Houston County,06,Huntsville,35,97,0,0,13,13,22,21,1,1
114901001,Big Spring H S,114901,Big Spring ISD,114,Howard County,18,Midland,289,83,184,84,174,139,115,102,1,1
114902001,Coahoma H S,114902,Coahoma ISD,114,Howard County,18,Midland,71,99,0,96,24,24,47,46,1,1
114904001,Forsan H S,114904,Forsan ISD,114,Howard County,18,Midland,43,98,7,100,11,11,32,31,1,1
115901004,Fort Hancock H S,115901,Ft Hancock ISD,115,Hudspeth County,19,El Paso,22,100,22,100,0,0,0,0,1,1
115902001,Sierra Blanca School,115902,Sierra Blanca ISD,115,Hudspeth County,19,El Paso,16,88,12,83,11,9,5,5,1,1
115903001,Dell City School,115903,Dell City ISD,115,Hudspeth County,19,El Paso,5,60,0,0,5,3,0,0,1,1
116901001,Caddo Mills H S,116901,Caddo Mills ISD,116,Hunt County,10,Richardson,137,99,31,94,38,36,99,99,1,1
116902001,Celeste H S,116902,Celeste ISD,116,Hunt County,10,Richardson,39,97,12,92,19,18,20,20,1,1
116903001,Commerce H S,116903,Commerce ISD,116,Hunt County,10,Richardson,116,94,33,100,72,67,44,42,1,1
116905001,New Horizons Learning Center,116905,Greenville ISD,116,Hunt County,10,Richardson,62,76,27,67,52,41,10,6,1,1
116905002,Greenville H S,116905,Greenville ISD,116,Hunt County,10,Richardson,314,98,150,99,183,180,131,127,1,1
116906001,Lone Oak H S,116906,Lone Oak ISD,116,Hunt County,10,Richardson,83,100,8,100,27,27,56,56,1,1
116908001,WH Ford H S,116908,Quinlan ISD,116,Hunt County,10,Richardson,165,92,59,95,80,72,85,80,1,1
116909001,Wolfe City H S,116909,Wolfe City ISD,116,Hunt County,10,Richardson,43,98,8,100,17,17,26,25,1,1
116910001,Campbell H S,116910,Campbell ISD,116,Hunt County,10,Richardson,27,100,7,100,16,16,11,11,1,1
116915001,Bland H S,116915,Bland ISD,116,Hunt County,10,Richardson,54,96,27,100,21,20,33,32,1,1
116916001,Boles H S,116916,Boles ISD,116,Hunt County,10,Richardson,37,100,7,100,10,10,27,27,1,1
117901001,Borger H S,117901,Borger ISD,117,Hutchinson County,16,Amarillo,186,98,88,100,82,79,104,104,1,1
117903001,Sanford-Fritch H S,117903,Sanford-Fritch ISD,117,Hutchinson County,16,Amarillo,48,96,0,0,17,16,31,30,1,1
117904001,West Texas H S,117904,Plemons-Stinnett-Phillips CISD,117,Hutchinson County,16,Amarillo,75,100,18,100,21,21,54,54,1,1
118902001,Irion H S,118902,Irion County ISD,118,Irion County,15,San Angelo,23,100,15,100,13,13,10,10,1,1
119901001,Bryson School,119901,Bryson ISD,119,Jack County,09,Wichita Falls,21,100,0,0,9,9,12,12,1,1
119902001,Jacksboro H S,119902,Jacksboro ISD,119,Jack County,09,Wichita Falls,59,97,21,100,36,34,23,23,1,1
119903001,Perrin H S,119903,Perrin-Whitt CISD,119,Jack County,09,Wichita Falls,27,100,0,0,17,17,10,10,1,1
120901001,Edna H S,120901,Edna ISD,120,Jackson County,03,Victoria,76,99,33,100,36,35,40,40,1,1
120901004,Edna Alternative,120901,Edna ISD,120,Jackson County,03,Victoria,25,88,16,88,15,15,10,7,1,1
120902001,Ganado H S,120902,Ganado ISD,120,Jackson County,03,Victoria,47,96,0,100,21,19,26,26,1,1
120905001,Industrial H S,120905,Industrial ISD,120,Jackson County,03,Victoria,83,99,0,100,26,26,57,56,1,1
121902001,Brookeland H S,121902,Brookeland ISD,121,Jasper County,05,Beaumont,25,84,0,NA,11,8,14,13,1,1
121903001,Buna H S,121903,Buna ISD,121,Jasper County,05,Beaumont,106,93,6,83,45,41,61,57,1,1
121904001,Jasper H S,121904,Jasper ISD,121,Jasper County,05,Beaumont,163,96,38,100,123,118,40,39,1,1
121905001,Kirbyville H S,121905,Kirbyville CISD,121,Jasper County,05,Beaumont,88,98,9,100,55,53,33,33,1,1
121906001,Evadale H S,121906,Evadale ISD,121,Jasper County,05,Beaumont,33,100,0,0,10,10,23,23,1,1
122901001,Ft Davis School,122901,Ft Davis ISD,122,Jeff Davis County,18,Midland,12,100,7,100,5,5,7,7,1,1
122902001,Valentine School,122902,Valentine ISD,122,Jeff Davis County,18,Midland,0,0,0,0,0,0,0,0,1,1
123803001,Tekoa Academy Of Accelerated Studi,123803,Tekoa Academy Of Accelerated Studi,123,Jefferson County,05,Beaumont,25,80,0,0,0,0,0,0,1,1
123905001,Nederland H S,123905,Nederland ISD,123,Jefferson County,05,Beaumont,343,92,96,94,148,129,195,187,1,1
123907009,Memorial H S,123907,Port Arthur ISD,123,Jefferson County,05,Beaumont,434,79,172,69,311,260,123,82,1,1
123908001,Port Neches-Groves H S,123908,Port Neches-Groves ISD,123,Jefferson County,05,Beaumont,346,94,90,92,124,113,222,213,1,1
123910008,West Brook Sr H S,123910,Beaumont ISD,123,Jefferson County,05,Beaumont,578,88,118,83,334,283,244,225,1,1
123910012,Paul A Brown Alternative Center,123910,Beaumont ISD,123,Jefferson County,05,Beaumont,104,41,24,54,96,39,8,4,1,1
123913001,Sabine Pass School,123913,Sabine Pass ISD,123,Jefferson County,05,Beaumont,33,100,13,100,16,16,17,17,1,1
123914001,Hamshire-Fannett H S,123914,Hamshire-Fannett ISD,123,Jefferson County,05,Beaumont,127,97,15,100,35,31,92,92,1,1
124901001,Hebbronville H S,124901,Jim Hogg County ISD,124,Jim Hogg County,01,Edinburg,71,99,71,99,63,62,8,8,1,1
125901001,Alice H S,125901,Alice ISD,125,Jim Wells County,02,Corpus Christi,302,90,284,89,202,174,100,97,1,1
125902001,Ben Bolt-Palito Blanco H S,125902,Ben Bolt-Palito Blanco ISD,125,Jim Wells County,02,Corpus Christi,38,95,0,94,30,28,8,8,1,1
125903001,Orange Grove H S,125903,Orange Grove ISD,125,Jim Wells County,02,Corpus Christi,97,98,55,98,55,53,42,42,1,1
125905001,Premont Collegiate H S,125905,Premont ISD,125,Jim Wells County,02,Corpus Christi,51,96,0,96,46,44,5,5,1,1
126901001,Alvarado H S,126901,Alvarado ISD,126,Johnson County,11,Fort Worth,239,97,101,94,137,133,102,98,2,1
126902001,Burleson H S,126902,Burleson ISD,126,Johnson County,11,Fort Worth,360,94,89,93,100,89,260,251,2,1
126902003,Crossroads H S,126902,Burleson ISD,126,Johnson County,11,Fort Worth,109,73,24,75,48,37,61,42,2,1
126902006,Burleson Centennial H S,126902,Burleson ISD,126,Johnson County,11,Fort Worth,428,97,73,97,105,100,323,313,2,1
126903001,Cleburne H S,126903,Cleburne ISD,126,Johnson County,11,Fort Worth,414,94,200,95,198,177,216,211,2,1
126903002,Team Sch,126903,Cleburne ISD,126,Johnson County,11,Fort Worth,56,70,27,70,42,25,14,14,2,1
126904001,Grandview H S,126904,Grandview ISD,126,Johnson County,11,Fort Worth,96,99,15,100,28,27,68,68,2,1
126905001,Joshua H S,126905,Joshua ISD,126,Johnson County,11,Fort Worth,323,97,91,97,120,116,203,198,2,1
126905002,New Horizon H S,126905,Joshua ISD,126,Johnson County,11,Fort Worth,51,96,10,100,29,28,22,21,2,1
126906001,Keene H S,126906,Keene ISD,126,Johnson County,11,Fort Worth,74,97,35,97,53,52,21,20,2,1
126906002,Alter Learning Ctr,126906,Keene ISD,126,Johnson County,11,Fort Worth,11,91,0,0,0,0,0,0,2,1
126907001,Rio Vista H S,126907,Rio Vista ISD,126,Johnson County,11,Fort Worth,51,100,0,100,16,16,35,35,2,1
126908001,Venus H S,126908,Venus ISD,126,Johnson County,11,Fort Worth,136,88,86,91,94,82,42,37,2,1
126911001,Godley H S,126911,Godley ISD,126,Johnson County,11,Fort Worth,119,98,40,98,48,46,71,71,2,1
127901001,Anson H S,127901,Anson ISD,127,Jones County,14,Abilene,51,98,0,100,25,25,26,25,1,1
127903001,Hamlin Collegiate H S,127903,Hamlin Collegiate ISD,127,Jones County,14,Abilene,25,96,6,100,11,10,14,14,1,1
127904001,Hawley H S,127904,Hawley ISD,127,Jones County,14,Abilene,52,100,11,100,28,28,24,24,1,1
127905001,Lueders-Avoca H S,127905,Lueders-Avoca ISD,127,Jones County,14,Abilene,7,86,5,80,0,0,0,0,1,1
127906001,Stamford H S,127906,Stamford ISD,127,Jones County,14,Abilene,48,94,19,90,27,25,21,20,1,1
128901001,Karnes City H S,128901,Karnes City ISD,128,Karnes County,03,Victoria,131,75,66,83,83,61,48,37,1,1
128902001,Kenedy H S,128902,Kenedy ISD,128,Karnes County,03,Victoria,51,94,42,93,37,34,14,14,1,1
128903001,Runge H S,128903,Runge ISD,128,Karnes County,03,Victoria,15,87,0,92,0,0,0,0,1,1
128904001,Falls City H S,128904,Falls City ISD,128,Karnes County,20,San Antonio,25,100,0,100,0,0,0,0,2,1
129901001,Crandall H S,129901,Crandall ISD,129,Kaufman County,10,Richardson,267,99,83,99,115,112,152,152,1,1
129901002,Crandall Compass Academy,129901,Crandall ISD,129,Kaufman County,10,Richardson,68,93,0,86,47,43,21,20,1,1
129902001,Forney H S,129902,Forney ISD,129,Kaufman County,10,Richardson,386,98,109,98,73,69,313,309,1,1
129902003,North Forney H S,129902,Forney ISD,129,Kaufman County,10,Richardson,467,96,129,96,168,160,299,287,1,1
129903001,Kaufman H S,129903,Kaufman ISD,129,Kaufman County,10,Richardson,281,99,126,99,181,177,100,100,1,1
129903003,Gary W Campbell H S,129903,Kaufman ISD,129,Kaufman County,10,Richardson,36,92,15,80,27,24,9,9,1,1
129904001,Kemp H S,129904,Kemp ISD,129,Kaufman County,10,Richardson,96,95,25,100,62,58,34,33,1,1
129904003,Kemp Alternative,129904,Kemp ISD,129,Kaufman County,10,Richardson,21,100,0,100,16,16,5,5,1,1
129905001,Mabank H S,129905,Mabank ISD,129,Kaufman County,10,Richardson,252,96,48,98,134,131,118,112,1,1
129906002,Terrell H S,129906,Terrell ISD,129,Kaufman County,10,Richardson,285,89,157,90,173,153,112,101,1,1
129906004,Terrell AEC/Phoenix Sch,129906,Terrell ISD,129,Kaufman County,10,Richardson,7,71,0,0,0,0,0,0,1,1
129906104,TISD Child & Adolescent School,129906,Terrell ISD,129,Kaufman County,10,Richardson,0,0,0,NA,0,0,0,0,1,1
129910001,Scurry-Rosser H S,129910,Scurry-Rosser ISD,129,Kaufman County,10,Richardson,76,96,0,100,23,23,53,50,1,1
130801001,Oaks Academy,130801,Meadowland Charter District,130,Kendall County,20,San Antonio,6,50,0,0,0,0,0,0,2,1
